antecedents,consequents,support,confidence,lift
"frozenset({'plastic cutlery', 'paper wrapper'})",frozenset({'plastic container'}),0.28095238095238095,0.9516129032258064,1.5612399193548385
"frozenset({'napkin', 'plastic bag'})",frozenset({'plastic container'}),0.18571428571428572,0.951219512195122,1.560594512195122
"frozenset({'coffee cup', 'paper wrapper'})",frozenset({'plastic container'}),0.18571428571428572,0.951219512195122,1.560594512195122
"frozenset({'food scraps', 'plastic sauce cup'})",frozenset({'plastic container'}),0.18571428571428572,0.951219512195122,1.560594512195122
"frozenset({'plastic wrap', 'paper bag'})",frozenset({'plastic container'}),0.18571428571428572,0.951219512195122,1.560594512195122
frozenset({'plastic bag'}),frozenset({'plastic container'}),0.18571428571428572,0.951219512195122,1.560594512195122
"frozenset({'plastic lid', 'coffee cup sleeve'})",frozenset({'food scraps'}),0.17142857142857143,0.75,1.5594059405940595
"frozenset({'paper wrapper', 'aluminium can'})",frozenset({'plastic container'}),0.18095238095238095,0.9500000000000001,1.55859375
"frozenset({'liquids', 'plastic cup'})",frozenset({'plastic straw'}),0.2714285714285714,0.95,1.5585937499999998
frozenset({'paper wrapper'}),"frozenset({'plastic lid', 'plastic container'})",0.28095238095238095,0.8309859154929577,1.5580985915492958
frozenset({'paper wrapper'}),"frozenset({'plastic container', 'plastic cup'})",0.2857142857142857,0.8450704225352111,1.5567086730911786
"frozenset({'wrapper', 'plastic bag'})",frozenset({'plastic container'}),0.1761904761904762,0.9487179487179488,1.5564903846153846
frozenset({'waxed food paper'}),"frozenset({'plastic cutlery', 'plastic cup'})",0.10952380952380952,0.851851851851852,1.5555555555555556
frozenset({'waxed food paper'}),"frozenset({'plastic lid', 'wrapper'})",0.10476190476190476,0.8148148148148149,1.5555555555555556
frozenset({'plastic sauce cup'}),"frozenset({'plastic cutlery', 'plastic lid'})",0.21904761904761905,0.851851851851852,1.5555555555555556
frozenset({'waxed food paper'}),"frozenset({'plastic cutlery', 'plastic lid'})",0.10952380952380952,0.851851851851852,1.5555555555555556
"frozenset({'paper bag', 'plastic straw'})",frozenset({'plastic container'}),0.2571428571428571,0.9473684210526315,1.5542763157894735
"frozenset({'plastic container', 'paper bag'})",frozenset({'plastic straw'}),0.2571428571428571,0.9473684210526315,1.5542763157894735
"frozenset({'paper wrapper', 'coffee cup lid'})",frozenset({'plastic straw'}),0.16666666666666666,0.9459459459459458,1.5519425675675673
"frozenset({'paper', 'food scraps'})",frozenset({'plastic straw'}),0.16666666666666666,0.9459459459459458,1.5519425675675673
"frozenset({'plastic cutlery', 'liquids'})",frozenset({'plastic straw'}),0.24761904761904763,0.9454545454545454,1.5511363636363635
frozenset({'food scraps'}),"frozenset({'wrapper', 'plastic cup'})",0.40476190476190477,0.8415841584158416,1.5502866076081292
frozenset({'liquids'}),"frozenset({'wrapper', 'plastic cup'})",0.2523809523809524,0.8412698412698413,1.5497076023391814
"frozenset({'food scraps', 'paper bag'})",frozenset({'plastic straw'}),0.24285714285714285,0.9444444444444445,1.5494791666666667
frozenset({'paper bag'}),"frozenset({'plastic cutlery', 'plastic cup'})",0.26666666666666666,0.8484848484848485,1.5494071146245059
frozenset({'paper bag'}),"frozenset({'plastic cutlery', 'plastic container'})",0.2619047619047619,0.8333333333333334,1.5486725663716816
frozenset({'liquids'}),"frozenset({'plastic cutlery', 'wrapper'})",0.24761904761904763,0.8253968253968255,1.5476190476190477
"frozenset({'liquids', 'plastic bottle'})",frozenset({'plastic container'}),0.15714285714285714,0.9428571428571428,1.5468749999999998
"frozenset({'plastic bag', 'food box'})",frozenset({'plastic container'}),0.15714285714285714,0.9428571428571428,1.5468749999999998
"frozenset({'food scraps', 'liquids'})",frozenset({'plastic straw'}),0.23333333333333334,0.9423076923076923,1.5459735576923075
"frozenset({'paper bag', 'coffee cup'})",frozenset({'plastic straw'}),0.23333333333333334,0.9423076923076923,1.5459735576923075
"frozenset({'food scraps', 'liquids'})",frozenset({'plastic container'}),0.23333333333333334,0.9423076923076923,1.5459735576923075
"frozenset({'plastic wrap', 'plastic container'})",frozenset({'plastic cutlery'}),0.32857142857142857,0.9857142857142858,1.5447761194029852
frozenset({'paper bag'}),"frozenset({'wrapper', 'plastic straw'})",0.23809523809523808,0.7575757575757576,1.5445719329214476
frozenset({'paper wrapper'}),"frozenset({'plastic cutlery', 'plastic container'})",0.28095238095238095,0.8309859154929577,1.5443101084382402
"frozenset({'plastic lid', 'banana peel'})",frozenset({'plastic container'}),0.1523809523809524,0.9411764705882353,1.5441176470588234
"frozenset({'plastic sauce cup', 'plastic bottle'})",frozenset({'plastic container'}),0.1523809523809524,0.9411764705882353,1.5441176470588234
"frozenset({'food scraps', 'plastic straw'})",frozenset({'plastic container'}),0.38095238095238093,0.9411764705882353,1.5441176470588234
frozenset({'banana peel'}),frozenset({'plastic container'}),0.1523809523809524,0.9411764705882353,1.5441176470588234
"frozenset({'banana peel', 'napkin'})",frozenset({'plastic container'}),0.1523809523809524,0.9411764705882353,1.5441176470588234
"frozenset({'plastic wrap', 'plastic straw'})",frozenset({'plastic container'}),0.3,0.9402985074626866,1.5426772388059702
"frozenset({'plastic cutlery', 'plastic sauce cup'})",frozenset({'plastic container'}),0.22380952380952382,0.9400000000000001,1.5421875
"frozenset({'paper bag', 'liquids'})",frozenset({'plastic container'}),0.14761904761904762,0.9393939393939394,1.5411931818181817
"frozenset({'plastic sauce cup', 'aluminium can'})",frozenset({'plastic straw'}),0.14761904761904762,0.9393939393939394,1.5411931818181817
"frozenset({'banana peel', 'plastic cup'})",frozenset({'plastic container'}),0.14761904761904762,0.9393939393939394,1.5411931818181817
"frozenset({'banana peel', 'plastic straw'})",frozenset({'plastic container'}),0.14761904761904762,0.9393939393939394,1.5411931818181817
"frozenset({'plastic wrap', 'plastic sauce cup'})",frozenset({'plastic container'}),0.14761904761904762,0.9393939393939394,1.5411931818181817
"frozenset({'paper bag', 'paper bowl'})",frozenset({'plastic container'}),0.14761904761904762,0.9393939393939394,1.5411931818181817
"frozenset({'plastic wrap', 'food scraps'})",frozenset({'plastic cutlery'}),0.28095238095238095,0.9833333333333334,1.5410447761194033
frozenset({'paper wrapper'}),"frozenset({'plastic container', 'napkin'})",0.3,0.8873239436619718,1.5399837038761495
"frozenset({'plastic cutlery', 'food scraps'})",frozenset({'plastic container'}),0.42857142857142855,0.9375,1.5380859374999998
"frozenset({'paper bag', 'coffee cup lid'})",frozenset({'plastic straw'}),0.21428571428571427,0.9375,1.5380859374999998
"frozenset({'food scraps', 'paper wrapper'})",frozenset({'plastic cutlery'}),0.24761904761904763,0.9811320754716982,1.5375950436496764
"frozenset({'food scraps', 'liquids'})",frozenset({'plastic cutlery'}),0.24285714285714285,0.9807692307692307,1.5370264064293915
"frozenset({'wrapper', 'paper wrapper'})",frozenset({'plastic container'}),0.28095238095238095,0.9365079365079365,1.5364583333333333
"frozenset({'plastic lid', 'plastic sauce cup'})",frozenset({'plastic straw'}),0.20952380952380953,0.9361702127659575,1.5359042553191489
frozenset({'paper bag'}),"frozenset({'plastic container', 'plastic cup'})",0.2619047619047619,0.8333333333333334,1.5350877192982457
"frozenset({'liquids', 'aluminium can'})",frozenset({'plastic container'}),0.1380952380952381,0.935483870967742,1.5347782258064515
"frozenset({'plastic container', 'plastic sauce cup'})",frozenset({'plastic cutlery'}),0.22380952380952382,0.9791666666666667,1.5345149253731345
"frozenset({'plastic sauce cup', 'plastic cup'})",frozenset({'plastic cutlery'}),0.22380952380952382,0.9791666666666667,1.5345149253731345
frozenset({'paper bag'}),"frozenset({'plastic cutlery', 'wrapper'})",0.2571428571428571,0.8181818181818181,1.534090909090909
"frozenset({'plastic lid', 'plastic sauce cup'})",frozenset({'plastic cutlery'}),0.21904761904761905,0.9787234042553191,1.533820260400127
"frozenset({'plastic lid', 'food scraps'})",frozenset({'plastic cutlery'}),0.43333333333333335,0.9784946236559141,1.5334617236398655
"frozenset({'food scraps', 'plastic cup'})",frozenset({'plastic cutlery'}),0.43333333333333335,0.9784946236559141,1.5334617236398655
"frozenset({'plastic container', 'food scraps'})",frozenset({'plastic cutlery'}),0.42857142857142855,0.9782608695652173,1.5330953926022064
frozenset({'paper bag'}),"frozenset({'plastic lid', 'wrapper'})",0.2523809523809524,0.803030303030303,1.5330578512396693
"frozenset({'plastic lid', 'liquids'})",frozenset({'plastic straw'}),0.2714285714285714,0.9344262295081965,1.5330430327868847
frozenset({'banana peel'}),"frozenset({'plastic lid', 'napkin'})",0.1619047619047619,1.0,1.532846715328467
"frozenset({'food scraps', 'wrapper'})",frozenset({'plastic container'}),0.40476190476190477,0.9340659340659341,1.532451923076923
"frozenset({'plastic sauce cup', 'plastic straw'})",frozenset({'plastic cutlery'}),0.20952380952380953,0.9777777777777779,1.5323383084577116
frozenset({'paper wrapper'}),"frozenset({'plastic cutlery', 'wrapper'})",0.2761904761904762,0.8169014084507042,1.5316901408450705
"frozenset({'paper bowl', 'paper wrapper'})",frozenset({'plastic container'}),0.13333333333333333,0.9333333333333333,1.5312499999999998
"frozenset({'food scraps', 'plastic straw'})",frozenset({'plastic cutlery'}),0.3952380952380952,0.9764705882352941,1.5302897278314311
"frozenset({'coffee cup', 'paper bowl'})",frozenset({'plastic cutlery'}),0.19523809523809524,0.9761904761904762,1.5298507462686568
"frozenset({'plastic cutlery', 'paper bag'})",frozenset({'plastic container'}),0.2619047619047619,0.9322033898305085,1.529396186440678
frozenset({'food scraps'}),"frozenset({'plastic container', 'napkin'})",0.4238095238095238,0.8811881188118812,1.529334751656984
"frozenset({'plastic wrap', 'paper bag'})",frozenset({'plastic cutlery'}),0.19047619047619047,0.975609756097561,1.5289406625409538
"frozenset({'food scraps', 'plastic sauce cup'})",frozenset({'plastic cutlery'}),0.19047619047619047,0.975609756097561,1.5289406625409538
"frozenset({'coffee cup', 'liquids'})",frozenset({'plastic straw'}),0.19523809523809524,0.9318181818181818,1.5287642045454544
"frozenset({'plastic container', 'coffee cup'})",frozenset({'plastic straw'}),0.3238095238095238,0.9315068493150686,1.528253424657534
"frozenset({'plastic cutlery', 'plastic straw'})",frozenset({'plastic container'}),0.4523809523809524,0.9313725490196079,1.528033088235294
frozenset({'waxed food paper'}),"frozenset({'plastic lid', 'plastic container'})",0.10476190476190476,0.8148148148148149,1.527777777777778
frozenset({'waxed food paper'}),"frozenset({'plastic cutlery', 'wrapper'})",0.10476190476190476,0.8148148148148149,1.527777777777778
"frozenset({'paper bowl', 'aluminium can'})",frozenset({'plastic straw'}),0.12857142857142856,0.9310344827586206,1.5274784482758617
"frozenset({'paper wrapper', 'plastic sauce cup'})",frozenset({'plastic straw'}),0.12857142857142856,0.9310344827586206,1.5274784482758617
"frozenset({'paper bag', 'plastic bag'})",frozenset({'plastic container'}),0.12857142857142856,0.9310344827586206,1.5274784482758617
"frozenset({'liquids', 'plastic straw'})",frozenset({'plastic container'}),0.2571428571428571,0.9310344827586206,1.5274784482758617
"frozenset({'paper bowl', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.18095238095238095,0.9743589743589743,1.5269804822043629
"frozenset({'plastic wrap', 'paper wrapper'})",frozenset({'plastic container'}),0.19047619047619047,0.9302325581395349,1.5261627906976742
"frozenset({'paper bag', 'food box'})",frozenset({'plastic container'}),0.19047619047619047,0.9302325581395349,1.5261627906976742
"frozenset({'plastic cutlery', 'coffee cup sleeve'})",frozenset({'plastic container'}),0.19047619047619047,0.9302325581395349,1.5261627906976742
"frozenset({'coffee cup sleeve', 'plastic straw'})",frozenset({'plastic container'}),0.19047619047619047,0.9302325581395349,1.5261627906976742
"frozenset({'plastic container', 'coffee cup sleeve'})",frozenset({'plastic straw'}),0.19047619047619047,0.9302325581395349,1.5261627906976742
"frozenset({'liquids', 'paper wrapper'})",frozenset({'plastic cutlery'}),0.1761904761904762,0.9736842105263159,1.5259230164964654
"frozenset({'plastic lid', 'plastic bag'})",frozenset({'plastic cutlery'}),0.1761904761904762,0.9736842105263159,1.5259230164964654
"frozenset({'plastic bag', 'plastic cup'})",frozenset({'plastic cutlery'}),0.17142857142857143,0.9729729729729729,1.5248083904800322
"frozenset({'plastic container', 'coffee cup'})",frozenset({'plastic cutlery'}),0.3380952380952381,0.9726027397260275,1.524228174197506
frozenset({'paper bag'}),"frozenset({'napkin', 'plastic straw'})",0.2714285714285714,0.8636363636363635,1.5240641711229945
"frozenset({'wrapper', 'liquids'})",frozenset({'plastic straw'}),0.24761904761904763,0.9285714285714286,1.5234375
"frozenset({'plastic wrap', 'liquids'})",frozenset({'plastic straw'}),0.18571428571428572,0.9285714285714286,1.5234375
"frozenset({'paper wrapper', 'plastic bottle'})",frozenset({'plastic straw'}),0.18571428571428572,0.9285714285714286,1.5234375
"frozenset({'banana peel', 'coffee cup'})",frozenset({'plastic container'}),0.12380952380952381,0.9285714285714286,1.5234375
frozenset({'food scraps'}),"frozenset({'plastic cutlery', 'napkin'})",0.44285714285714284,0.9207920792079207,1.5225695797926249
"frozenset({'plastic sauce cup', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.1619047619047619,0.9714285714285715,1.5223880597014927
"frozenset({'coffee cup', 'plastic sauce cup'})",frozenset({'plastic cutlery'}),0.1619047619047619,0.9714285714285715,1.5223880597014927
"frozenset({'plastic container', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.319047619047619,0.9710144927536232,1.5217391304347827
"frozenset({'plastic container', 'coffee cup lid'})",frozenset({'plastic straw'}),0.3047619047619048,0.9275362318840581,1.5217391304347827
"frozenset({'coffee cup lid', 'plastic straw'})",frozenset({'plastic container'}),0.3047619047619048,0.9275362318840581,1.5217391304347827
"frozenset({'banana peel', 'napkin'})",frozenset({'plastic cutlery'}),0.15714285714285714,0.9705882352941175,1.5210711150131693
"frozenset({'plastic lid', 'banana peel'})",frozenset({'plastic cutlery'}),0.15714285714285714,0.9705882352941175,1.5210711150131693
frozenset({'banana peel'}),frozenset({'plastic cutlery'}),0.15714285714285714,0.9705882352941175,1.5210711150131693
"frozenset({'plastic bag', 'plastic straw'})",frozenset({'plastic cutlery'}),0.15714285714285714,0.9705882352941175,1.5210711150131693
"frozenset({'plastic sauce cup', 'plastic bottle'})",frozenset({'plastic cutlery'}),0.15714285714285714,0.9705882352941175,1.5210711150131693
"frozenset({'plastic wrap', 'paper bag'})",frozenset({'plastic straw'}),0.18095238095238095,0.9268292682926829,1.5205792682926826
"frozenset({'liquids', 'coffee cup lid'})",frozenset({'plastic straw'}),0.18095238095238095,0.9268292682926829,1.5205792682926826
"frozenset({'coffee cup', 'paper wrapper'})",frozenset({'plastic straw'}),0.18095238095238095,0.9268292682926829,1.5205792682926826
"frozenset({'plastic wrap', 'plastic straw'})",frozenset({'plastic cutlery'}),0.30952380952380953,0.9701492537313434,1.5203831588327026
"frozenset({'banana peel', 'plastic straw'})",frozenset({'plastic cutlery'}),0.1523809523809524,0.9696969696969698,1.5196743554952514
"frozenset({'plastic sauce cup', 'aluminium can'})",frozenset({'plastic cutlery'}),0.1523809523809524,0.9696969696969698,1.5196743554952514
"frozenset({'banana peel', 'plastic cup'})",frozenset({'plastic cutlery'}),0.1523809523809524,0.9696969696969698,1.5196743554952514
"frozenset({'paper bowl', 'liquids'})",frozenset({'plastic container'}),0.11904761904761904,0.9259259259259259,1.519097222222222
"frozenset({'paper bowl', 'liquids'})",frozenset({'plastic straw'}),0.11904761904761904,0.9259259259259259,1.519097222222222
"frozenset({'paper bag', 'plastic sauce cup'})",frozenset({'plastic straw'}),0.11904761904761904,0.9259259259259259,1.519097222222222
"frozenset({'plastic wrap', 'coffee cup'})",frozenset({'plastic container'}),0.23809523809523808,0.9259259259259259,1.519097222222222
"frozenset({'coffee cup', 'plastic bag'})",frozenset({'plastic cutlery'}),0.14761904761904762,0.9687499999999999,1.5181902985074627
"frozenset({'paper wrapper', 'aluminium can'})",frozenset({'plastic straw'}),0.1761904761904762,0.9250000000000002,1.5175781250000002
"frozenset({'food scraps', 'plastic cup'})",frozenset({'plastic container'}),0.4095238095238095,0.924731182795699,1.5171370967741935
"frozenset({'plastic lid', 'food scraps'})",frozenset({'plastic container'}),0.4095238095238095,0.924731182795699,1.5171370967741935
"frozenset({'food scraps', 'food box'})",frozenset({'plastic cutlery'}),0.28095238095238095,0.9672131147540983,1.5157817470026915
"frozenset({'food scraps', 'wrapper'})",frozenset({'plastic cutlery'}),0.41904761904761906,0.967032967032967,1.5154994259471872
frozenset({'liquids'}),"frozenset({'plastic container', 'napkin'})",0.2619047619047619,0.8730158730158731,1.5151515151515156
"frozenset({'plastic bag', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.1380952380952381,0.9666666666666668,1.5149253731343286
"frozenset({'paper bag', 'coffee cup'})",frozenset({'plastic container'}),0.22857142857142856,0.923076923076923,1.5144230769230766
"frozenset({'banana peel', 'coffee cup lid'})",frozenset({'plastic container'}),0.11428571428571428,0.923076923076923,1.5144230769230766
"frozenset({'banana peel', 'liquids'})",frozenset({'plastic container'}),0.11428571428571428,0.923076923076923,1.5144230769230766
"frozenset({'paper wrapper', 'plastic sauce cup'})",frozenset({'plastic cutlery'}),0.13333333333333333,0.9655172413793103,1.5131240349974266
"frozenset({'plastic container', 'paper bag'})",frozenset({'plastic cutlery'}),0.2619047619047619,0.9649122807017545,1.5121759622937945
"frozenset({'plastic wrap', 'coffee cup lid'})",frozenset({'plastic container'}),0.22380952380952382,0.9215686274509804,1.5119485294117647
"frozenset({'paper bowl', 'plastic cup'})",frozenset({'plastic container'}),0.22380952380952382,0.9215686274509804,1.5119485294117647
"frozenset({'banana peel', 'coffee cup'})",frozenset({'plastic cutlery'}),0.12857142857142856,0.9642857142857142,1.5111940298507462
"frozenset({'plastic cutlery', 'food box'})",frozenset({'plastic container'}),0.3333333333333333,0.9210526315789473,1.5111019736842104
frozenset({'plastic sauce cup'}),"frozenset({'plastic container', 'napkin'})",0.22380952380952382,0.8703703703703705,1.5105601469237835
"frozenset({'paper wrapper', 'plastic cup'})",frozenset({'plastic straw'}),0.2761904761904762,0.9206349206349207,1.5104166666666665
frozenset({'liquids'}),frozenset({'plastic straw'}),0.2761904761904762,0.9206349206349207,1.5104166666666665
"frozenset({'plastic wrap', 'plastic bag'})",frozenset({'plastic straw'}),0.10952380952380952,0.92,1.509375
"frozenset({'paper bag', 'plastic sauce cup'})",frozenset({'plastic cutlery'}),0.12380952380952381,0.9629629629629631,1.5091210613598678
"frozenset({'paper bowl', 'liquids'})",frozenset({'plastic cutlery'}),0.12380952380952381,0.9629629629629631,1.5091210613598678
"frozenset({'plastic wrap', 'coffee cup'})",frozenset({'plastic cutlery'}),0.24761904761904763,0.9629629629629631,1.5091210613598678
"frozenset({'wrapper', 'paper bowl'})",frozenset({'plastic cutlery'}),0.24285714285714285,0.9622641509433962,1.5080259081948748
"frozenset({'plastic bag', 'plastic cup'})",frozenset({'plastic straw'}),0.1619047619047619,0.9189189189189189,1.507601351351351
"frozenset({'coffee cup', 'plastic straw'})",frozenset({'plastic container'}),0.3238095238095238,0.9189189189189189,1.507601351351351
"frozenset({'paper bag', 'coffee cup'})",frozenset({'plastic cutlery'}),0.23809523809523808,0.9615384615384615,1.5068886337543053
"frozenset({'banana peel', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.11904761904761904,0.9615384615384615,1.5068886337543053
"frozenset({'banana peel', 'liquids'})",frozenset({'plastic cutlery'}),0.11904761904761904,0.9615384615384615,1.5068886337543053
"frozenset({'plastic container', 'paper bowl'})",frozenset({'plastic straw'}),0.21428571428571427,0.9183673469387754,1.5066964285714284
frozenset({'paper bowl'}),"frozenset({'plastic lid', 'plastic container'})",0.23333333333333334,0.8032786885245902,1.5061475409836065
"frozenset({'plastic lid', 'liquids'})",frozenset({'plastic container'}),0.26666666666666666,0.9180327868852458,1.5061475409836063
"frozenset({'napkin', 'liquids'})",frozenset({'plastic straw'}),0.26666666666666666,0.9180327868852458,1.5061475409836063
"frozenset({'food scraps', 'food box'})",frozenset({'plastic straw'}),0.26666666666666666,0.9180327868852458,1.5061475409836063
"frozenset({'plastic lid', 'paper bag'})",frozenset({'plastic container'}),0.26666666666666666,0.9180327868852458,1.5061475409836063
"frozenset({'plastic wrap', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.23333333333333334,0.9607843137254902,1.505706760316067
"frozenset({'food scraps', 'napkin'})",frozenset({'plastic container'}),0.4238095238095238,0.9175257731958762,1.5053157216494844
"frozenset({'paper bag', 'coffee cup lid'})",frozenset({'plastic container'}),0.20952380952380953,0.9166666666666667,1.50390625
"frozenset({'paper bag', 'plastic cup'})",frozenset({'plastic container'}),0.2619047619047619,0.9166666666666667,1.50390625
"frozenset({'coffee cup sleeve', 'paper wrapper'})",frozenset({'plastic straw'}),0.10476190476190476,0.9166666666666667,1.50390625
"frozenset({'plastic cup', 'waxed food paper'})",frozenset({'plastic straw'}),0.10476190476190476,0.9166666666666667,1.50390625
"frozenset({'liquids', 'plastic cup'})",frozenset({'plastic container'}),0.2619047619047619,0.9166666666666667,1.50390625
"frozenset({'plastic sauce cup', 'plastic cup'})",frozenset({'plastic straw'}),0.20952380952380953,0.9166666666666667,1.50390625
"frozenset({'plastic wrap', 'food scraps'})",frozenset({'plastic straw'}),0.2619047619047619,0.9166666666666667,1.50390625
"frozenset({'paper bag', 'paper wrapper'})",frozenset({'plastic straw'}),0.15714285714285714,0.9166666666666666,1.5039062499999998
"frozenset({'napkin', 'food scraps'})",frozenset({'plastic cutlery'}),0.44285714285714284,0.9587628865979381,1.5025388521310972
"frozenset({'plastic cup', 'waxed food paper'})",frozenset({'plastic cutlery'}),0.10952380952380952,0.9583333333333334,1.5018656716417913
"frozenset({'paper bowl', 'plastic sauce cup'})",frozenset({'plastic cutlery'}),0.10952380952380952,0.9583333333333334,1.5018656716417913
"frozenset({'paper bag', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.21904761904761905,0.9583333333333334,1.5018656716417913
"frozenset({'food scraps', 'coffee cup'})",frozenset({'plastic cutlery'}),0.32857142857142857,0.9583333333333334,1.5018656716417913
"frozenset({'plastic cutlery', 'paper bag'})",frozenset({'plastic straw'}),0.2571428571428571,0.9152542372881355,1.501588983050847
"frozenset({'wrapper', 'plastic sauce cup'})",frozenset({'plastic container'}),0.20476190476190476,0.9148936170212766,1.5009973404255317
"frozenset({'coffee cup lid', 'plastic bottle'})",frozenset({'plastic container'}),0.20476190476190476,0.9148936170212766,1.5009973404255317
frozenset({'waxed food paper'}),"frozenset({'wrapper', 'plastic cup'})",0.10476190476190476,0.8148148148148149,1.500974658869396
"frozenset({'wrapper', 'plastic sauce cup'})",frozenset({'plastic cutlery'}),0.21428571428571427,0.9574468085106382,1.5004763416957765
frozenset({'plastic sauce cup'}),"frozenset({'plastic cutlery', 'napkin'})",0.23333333333333334,0.9074074074074076,1.5004374453193354
"frozenset({'coffee cup', 'plastic sauce cup'})",frozenset({'plastic straw'}),0.1523809523809524,0.9142857142857144,1.5
"frozenset({'plastic sauce cup', 'coffee cup lid'})",frozenset({'plastic straw'}),0.1523809523809524,0.9142857142857144,1.5
"frozenset({'wrapper', 'waxed food paper'})",frozenset({'plastic cutlery'}),0.10476190476190476,0.9565217391304348,1.4990266060999353
frozenset({'paper bag'}),"frozenset({'plastic container', 'napkin'})",0.2714285714285714,0.8636363636363635,1.4988730277986475
frozenset({'banana peel'}),"frozenset({'plastic lid', 'plastic cup'})",0.15714285714285714,0.9705882352941175,1.4987024221453285
"frozenset({'food scraps', 'coffee cup lid'})",frozenset({'plastic cutlery'}),0.30952380952380953,0.9558823529411764,1.4980245829675154
"frozenset({'food scraps', 'paper bowl'})",frozenset({'plastic container'}),0.2,0.9130434782608696,1.497961956521739
"frozenset({'napkin', 'paper wrapper'})",frozenset({'plastic container'}),0.3,0.9130434782608695,1.4979619565217388
"frozenset({'coffee cup', 'waxed food paper'})",frozenset({'plastic cutlery'}),0.1,0.9545454545454546,1.4959294436906379
"frozenset({'waxed food paper', 'plastic straw'})",frozenset({'plastic cutlery'}),0.1,0.9545454545454546,1.4959294436906379
"frozenset({'paper bowl', 'plastic bag'})",frozenset({'plastic cutlery'}),0.1,0.9545454545454546,1.4959294436906379
"frozenset({'food scraps', 'waxed food paper'})",frozenset({'plastic cutlery'}),0.1,0.9545454545454546,1.4959294436906379
"frozenset({'coffee cup sleeve', 'paper bowl'})",frozenset({'plastic cutlery'}),0.1,0.9545454545454546,1.4959294436906379
"frozenset({'coffee cup lid', 'waxed food paper'})",frozenset({'plastic cutlery'}),0.1,0.9545454545454546,1.4959294436906379
frozenset({'paper bag'}),"frozenset({'plastic lid', 'plastic straw'})",0.2619047619047619,0.8333333333333334,1.4957264957264957
"frozenset({'plastic cup', 'food box'})",frozenset({'plastic straw'}),0.34285714285714286,0.9113924050632911,1.4952531645569618
frozenset({'food scraps'}),frozenset({'plastic container'}),0.4380952380952381,0.9108910891089108,1.4944306930693068
"frozenset({'wrapper', 'liquids'})",frozenset({'plastic container'}),0.24285714285714285,0.9107142857142857,1.4941406249999998
"frozenset({'plastic cutlery', 'coffee cup'})",frozenset({'plastic container'}),0.3380952380952381,0.9102564102564102,1.493389423076923
"frozenset({'plastic lid', 'coffee cup'})",frozenset({'plastic straw'}),0.3380952380952381,0.9102564102564102,1.493389423076923
frozenset({'food scraps'}),"frozenset({'plastic lid', 'plastic straw'})",0.4,0.8316831683168318,1.4927646610814929
"frozenset({'plastic wrap', 'liquids'})",frozenset({'plastic cutlery'}),0.19047619047619047,0.9523809523809523,1.492537313432836
frozenset({'plastic bag'}),"frozenset({'plastic cutlery', 'napkin'})",0.1761904761904762,0.9024390243902439,1.4922220088342617
frozenset({'paper wrapper'}),"frozenset({'plastic cutlery', 'plastic cup'})",0.2761904761904762,0.8169014084507042,1.4917330067360686
"frozenset({'paper bowl', 'food box'})",frozenset({'plastic container'}),0.19047619047619047,0.9090909090909091,1.4914772727272725
"frozenset({'coffee cup', 'plastic cup'})",frozenset({'plastic straw'}),0.3333333333333333,0.9090909090909091,1.4914772727272725
frozenset({'paper bowl'}),"frozenset({'plastic cutlery', 'napkin'})",0.2619047619047619,0.9016393442622951,1.4908997031108817
"frozenset({'liquids', 'food box'})",frozenset({'plastic cutlery'}),0.18571428571428572,0.951219512195122,1.4907171459774302
frozenset({'food scraps'}),frozenset({'plastic cutlery'}),0.45714285714285713,0.9504950495049505,1.4895817940002956
"frozenset({'plastic wrap', 'plastic cutlery'})",frozenset({'plastic container'}),0.32857142857142857,0.9078947368421053,1.489514802631579
frozenset({'plastic bag'}),"frozenset({'plastic lid', 'plastic straw'})",0.1619047619047619,0.8292682926829269,1.488430268918074
frozenset({'banana peel'}),"frozenset({'napkin', 'plastic cup'})",0.15714285714285714,0.9705882352941175,1.4877629884070414
"frozenset({'food box', 'plastic straw'})",frozenset({'plastic container'}),0.3238095238095238,0.9066666666666667,1.4875
frozenset({'paper bag'}),"frozenset({'plastic container', 'wrapper'})",0.23809523809523808,0.7575757575757576,1.4868309260832626
"frozenset({'coffee cup', 'plastic bag'})",frozenset({'plastic straw'}),0.1380952380952381,0.90625,1.4868164062499998
"frozenset({'coffee cup sleeve', 'food scraps'})",frozenset({'plastic cutlery'}),0.1761904761904762,0.9487179487179488,1.4867967853042483
"frozenset({'plastic wrap', 'paper bowl'})",frozenset({'plastic cutlery'}),0.1761904761904762,0.9487179487179488,1.4867967853042483
"frozenset({'food scraps', 'paper wrapper'})",frozenset({'plastic straw'}),0.22857142857142856,0.9056603773584906,1.4858490566037734
"frozenset({'plastic cutlery', 'coffee cup lid'})",frozenset({'plastic container'}),0.319047619047619,0.9054054054054053,1.485430743243243
"frozenset({'plastic lid', 'coffee cup lid'})",frozenset({'plastic straw'}),0.319047619047619,0.9054054054054053,1.485430743243243
